paper_id,stage,metadata_title,metadata_title_confidence,metadata_doi,metadata_doi_confidence,metadata_journal,metadata_journal_confidence,metadata_year,metadata_year_confidence,metadata_authors,metadata_document_type,metadata_document_type_confidence,metadata_route_type,metadata_exclusion_reason,metadata_exclusion_reason_confidence,catalyst_id,catalyst_name,active_metal,support,promoter,preparation_method,reduction_temp,reduction_time,reduction_atmosphere,condition_id,catalyst_ref,temperature,pressure,space_velocity,h2_co_ratio,reactor,time_on_stream,performance_id,metric,species_or_range,value,unit,confidence,target_stage,target_field,page,table_or_figure,caption,evidence_text
e797028e43d848f0,performance,,,,,,,,,,,,,,,,,,,,,,,,,A20Ru0.2,,,,,,,e797028e43d848f0:perf005,selectivity,CH4,9.3,%,1.0,,,,,,
e797028e43d848f0,performance,,,,,,,,,,,,,,,,,,,,,,,,,A20Ru1,,,,,,,e797028e43d848f0:perf006,selectivity,CH4,10.1,%,1.0,,,,,,
e797028e43d848f0,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata,first_page_doi,3,,,The cobalt catalysts were prepared by a one-step incipient wetness-impregnation process...
e797028e43d848f0,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,metadata,filename_title_guess,2,Table 1,Properties of supports used in the study,Properties for the supports used in this study are presented in Table 1.
e797028e43d848f0,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,metadata,metadata_prior_match_score,6,,,The average crystallite size (D) of the samples was determined according to the Scherrer equation.
7f095b01e67061df,metadata,Influence of a Zeolite-Based Cascade Layer on Fischer–Tropsch Fuels Production over Silicon Carbide Supported Cobalt Catalyst,1.0,10.1007/s11244-017-0792-2,1.0,Top Catal,1.0,2017,1.0,"[{'value': 'A. R. de la Osa, A. Romero, J. Díez-Ramírez, J. L. Valverde, P. Sánchez', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",ORIGINAL PAPER,1.0,"[{'value': 'Fischer–Tropsch synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f095b01e67061df,catalyst,,,,,,,,,,,,,,,7f095b01e67061df:cat001,Co/β-SiC,Co,β-SiC,,successive vacuum-assisted impregnations,,,,,,,,,,,,,,,,,,,,,,,
7f095b01e67061df,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,7f095b01e67061df:cond001,Co/β-SiC,220-250,20,3000,2,stainless steel down flow fixed-bed reactor,60,,,,,,,,,,,,
7f095b01e67061df,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co/β-SiC,,,,,,,7f095b01e67061df:perf001,CO conversion,CO,,,0.0,,,,,,
7f095b01e67061df,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co/β-SiC,,,,,,,7f095b01e67061df:perf002,selectivity,C5+ hydrocarbons,82.7,%,1.0,,,,,,
7f095b01e67061df,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co/β-SiC,,,,,,,7f095b01e67061df:perf003,CO2 formation,CO2,11,%,1.0,,,,,,
7f095b01e67061df,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co/β-SiC,,,,,,,7f095b01e67061df:perf004,selectivity,C5+ hydrocarbons,50,%,1.0,,,,,,
7f095b01e67061df,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata|catalyst|reaction_conditions|performance,catalyst,4,Table 1,Data results from AA elemental analysis shows that the experimentally determined cobalt content clearly fit with the nominated one.,Data results from AA elemental analysis shows that the experimentally determined cobalt content clearly fit with the nominated one.
7f095b01e67061df,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,metadata|catalyst|reaction_conditions|performance,reaction_conditions,4,,,"Prior to each Fischer–Tropsch synthesis run, the catalyst was pretreated under atmospheric pressure by reduction with pure H2 flow (100 ml min −1) at 550 °C (5 °C min−1 heating rate) for 5 h."
7f095b01e67061df,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,metadata|catalyst|reaction_conditions|performance,performance,4,,,The sample was pressurized up to 20 bar with N2 flow (100 Nml min−1) and set to 220 or 250 °C.
7f095b01e67061df,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,metadata|catalyst|reaction_conditions|performance,performance,4,,,"Then, syngas (CO/H2/N2:3/6/1 vol ratio) was introduced to the reactor with a constant gas hourly space velocity (GHSV) of 3000 Nml g −1 h−1."
cd3c4361983c44cd,metadata,CO2 Reforming of CH4 on Mesoporous Alumina‑Supported Cobalt Catalyst: Optimization of Lanthana Promoter Loading,1.0,10.1007/s11244-021-01428-x,1.0,Topics in Catalysis,1.0,2021,1.0,"[{'value': 'Ngoc Thang Tran, P. Senthil Kumar, Quyet Van Le, Nguyen Van Cuong, Pham T. T. Phuong, A. A. Jalil, Gaurav Sharma, Amit Kumar, Ajit Sharma, Bamidele Victor Ayodele, Sumaiya Zainal Abidin, Dai‑Viet N. Vo', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Original Paper,1.0,"[{'value': 'CO2 Reforming', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd3c4361983c44cd,catalyst,,,,,,,,,,,,,,,cd3c4361983c44cd:cat001,Co/mesoporous Al2O3,Co,mesoporous Al2O3,La2O3,solvent evaporation self-assembly method,,,,,,,,,,,,,,,,,,,,,,,
cd3c4361983c44cd,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,cd3c4361983c44cd:cond001,10%Co/Al2O3,1023 K,atmospheric,36 L gcat−1 h−1,0.84-0.98,fixed-bed reactor,1 h,,,,,,,,,,,,
cd3c4361983c44cd,performance,,,,,,,,,,,,,,,,,,,,,,,,,5%La-10%Co/Al2O3,,,,,,,cd3c4361983c44cd:perf001,CO2 conversion,CO2,17.3,%,1.0,,,,,,
cd3c4361983c44cd,performance,,,,,,,,,,,,,,,,,,,,,,,,,5%La-10%Co/Al2O3,,,,,,,cd3c4361983c44cd:perf002,CH4 conversion,CH4,29.3,%,1.0,,,,,,
cd3c4361983c44cd,performance,,,,,,,,,,,,,,,,,,,,,,,,,5%La-10%Co/Al2O3,,,,,,,cd3c4361983c44cd:perf003,carbon deposition,carbon,34.6,%,1.0,,,,,,
cd3c4361983c44cd,performance,,,,,,,,,,,,,,,,,,,,,,,,,5%La-10%Co/Al2O3,,,,,,,cd3c4361983c44cd:perf004,H2/CO ratio,H2/CO,0.84,,1.0,,,,,,
cd3c4361983c44cd,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,performance,yield,8,Fig. 9,The correlation between catalyst performance and carbon formation rate,the yield of CO and H2 exponentially decreased with rising carbon formation rate which was calculated based on time average.
cd3c4361983c44cd,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,performance,carbon deposition,3,Table 1,Physical attributes of support and catalysts used in this work,the amount of deposited carbon during reaction was quantified via the temperature-programmed oxidation (TPO).
cd3c4361983c44cd,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,reaction_conditions,temperature,3,,,All CRM experiments were executed in a stainless steel tubular fixed-bed reactor at 1023 K.
cd3c4361983c44cd,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,reaction_conditions,gas hourly space velocity,3,,,the gas hourly space velocity was set at 36 L gcat −1 h−1.
c8fb6d8ac4398753,metadata,CO2 Reforming of CH4 on Mesoporous Alumina‑Supported Cobalt Catalyst: Optimization of Lanthana Promoter Loading,1.0,10.1007/s11244-021-01428-x,1.0,Topics in Catalysis,1.0,2021,1.0,"[{'value': 'Ngoc Thang Tran, P. Senthil Kumar, Quyet Van Le, Nguyen Van Cuong, Pham T. T. Phuong, A. A. Jalil, Gaurav Sharma, Amit Kumar, Ajit Sharma, Bamidele Victor Ayodele, Sumaiya Zainal Abidin, Dai‑Viet N. Vo', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Original Paper,1.0,"[{'value': 'CO2 Reforming', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8fb6d8ac4398753,catalyst,,,,,,,,,,,,,,,c8fb6d8ac4398753:cat001,Co/mesoporous Al2O3,Co,mesoporous Al2O3,La2O3,solvent evaporation self-assembly method,,,,,,,,,,,,,,,,,,,,,,,
c8fb6d8ac4398753,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,c8fb6d8ac4398753:cond001,10%Co/Al2O3,1023 K,atmospheric,36 L gcat−1 h−1,0.84-0.98,fixed-bed reactor,1 h,,,,,,,,,,,,
c8fb6d8ac4398753,performance,,,,,,,,,,,,,,,,,,,,,,,,,5%La-10%Co/Al2O3,,,,,,,c8fb6d8ac4398753:perf001,CO2 conversion,CO2,17.3,%,1.0,,,,,,
c8fb6d8ac4398753,performance,,,,,,,,,,,,,,,,,,,,,,,,,5%La-10%Co/Al2O3,,,,,,,c8fb6d8ac4398753:perf002,CH4 conversion,CH4,29.3,%,1.0,,,,,,
c8fb6d8ac4398753,performance,,,,,,,,,,,,,,,,,,,,,,,,,5%La-10%Co/Al2O3,,,,,,,c8fb6d8ac4398753:perf003,carbon deposition,,34.6,%,1.0,,,,,,
c8fb6d8ac4398753,performance,,,,,,,,,,,,,,,,,,,,,,,,,5%La-10%Co/Al2O3,,,,,,,c8fb6d8ac4398753:perf004,H2/CO ratio,,0.84,,1.0,,,,,,
c8fb6d8ac4398753,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,performance,yield of CO and H2,8,Fig. 9,The correlation between catalyst performance and carbon formation rate,the yield of CO and H2 exponentially decreased with rising carbon formation rate which was calculated based on time average.
c8fb6d8ac4398753,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,performance,reactant conversions,3,Table 1,Physical attributes of support and catalysts used in this work,reactant conversions (Xi and i: CH4 or CO2) and product yields (YH2 and YCO) as well as H2/CO ratio were computed via Eqs. (2-5).
c8fb6d8ac4398753,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,performance,carbon deposition,3,Table 1,Physical attributes of support and catalysts used in this work,the amount of deposited carbon during reaction was quantified via the temperature-programmed oxidation (TPO).
2e16e9813d51b1a7,metadata,Surface lattice carbon cycles the reverse water–gas shift reaction,1.0,10.1007/s11426-025-2616-0,1.0,Sci China Chem,1.0,2025,1.0,"[{'value': 'Jun Wang, Jianyong Feng, Zhaosheng Li', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Article,0.9,"[{'value': 'Research', 'provenance': {'context_blocks': [1]}, 'confidence': 0.9}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e16e9813d51b1a7,catalyst,,,,,,,,,,,,,,,2e16e9813d51b1a7:cat001,Ir-MoO3,Mo,,Ir,flame spray pyrolysis,,,,,,,,,,,,,,,,,,,,,,,
2e16e9813d51b1a7,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,2e16e9813d51b1a7:cond001,Ir-MoO3,600°C,,100 to 700 Lgcat −1 h −1,,,4h,,,,,,,,,,,,
2e16e9813d51b1a7,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ir-MoO3,,,,,,,2e16e9813d51b1a7:perf001,CO2 conversion,CO2,44.2,%,1.0,,,,,,
2e16e9813d51b1a7,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ir-MoO3,,,,,,,2e16e9813d51b1a7:perf002,selectivity,CO,100,%,1.0,,,,,,
2e16e9813d51b1a7,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ir-MoO3,,,,,,,2e16e9813d51b1a7:perf003,CO2 conversion,CO2,43.7,%,1.0,,,,,,
2e16e9813d51b1a7,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ir-MoO3,,,,,,,2e16e9813d51b1a7:perf004,stability,CO2,44.1,%,1.0,,,,,,
2e16e9813d51b1a7,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,performance,CO2 conversion,2,Figure 1,Synthesis and evolution of the catalyst,The Ir-MoO3-derived MoOxCy catalyst exhibited an exceptionally high efficiency in converting CO2 to CO (44.2%) at 600°C over 4h with 100% CO selectivity.
2e16e9813d51b1a7,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,performance,CO2 conversion,3,,,"CO2 conversion can reach 59.4%, approaching the equilibrium conversion of 60.3% for the RWGS reaction."
cf88fe40142bc4b9,metadata,Surface lattice carbon cycles the reverse water–gas shift reaction,1.0,10.1007/s11426-025-2616-0,1.0,Sci China Chem,1.0,2025,1.0,"[{'value': 'Jun Wang, Jianyong Feng, Zhaosheng Li', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Article,0.8,"[{'value': 'Research', 'provenance': {'context_blocks': [1]}, 'confidence': 0.9}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf88fe40142bc4b9,catalyst,,,,,,,,,,,,,,,cf88fe40142bc4b9:cat001,Ir-MoO3,Mo,,Ir,flame spray pyrolysis,,,,,,,,,,,,,,,,,,,,,,,
cf88fe40142bc4b9,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,cf88fe40142bc4b9:cond001,Ir-MoO3,600°C,,100 to 700 Lgcat −1 h −1,,,4h,,,,,,,,,,,,
cf88fe40142bc4b9,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ir-MoO3,,,,,,,cf88fe40142bc4b9:perf001,CO2 conversion,CO2,44.2,%,1.0,,,,,,
cf88fe40142bc4b9,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ir-MoO3,,,,,,,cf88fe40142bc4b9:perf002,CO selectivity,CO,100,%,1.0,,,,,,
cf88fe40142bc4b9,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ir-MoO3,,,,,,,cf88fe40142bc4b9:perf003,CO2 conversion,CO2,43.7,%,1.0,,,,,,
cf88fe40142bc4b9,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ir-MoO3,,,,,,,cf88fe40142bc4b9:perf004,stability,null,high,null,1.0,,,,,,
cf88fe40142bc4b9,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,performance,CO2 conversion,2,Figure 1,Exceptional performance of the unsaturated MoO xCy catalyst.,The Ir-MoO3-derived MoO xCy catalyst exhibited an exceptionally high efficiency in converting CO2 to CO (44.2%) at 600°C over 4h with 100% CO selectivity.
cf88fe40142bc4b9,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,performance,CO2 conversion,3,,,"CO2 conversion can reach 59.4%, approaching the equilibrium conversion of 60.3% for the RWGS reaction."
d19ddeb677426cc0,metadata,Fischer–Tropsch synthesis: effect of silica on hydrocarbon production over cobalt‑based catalysts,1.0,10.1007/s11696-018-0565-9,1.0,Chemical Papers,1.0,2019,1.0,"[{'value': 'Elham Yaghoobpour, Yahya Zamani, Saeed Zarrinpashne, Akbar Zamaniyan', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",ORIGINAL PAPER,1.0,"[{'value': 'Fischer–Tropsch synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d19ddeb677426cc0,catalyst,,,,,,,,,,,,,,,d19ddeb677426cc0:cat001,Co–Ru–Zr/γ-Al2O3,Co,γ-Al2O3,"Ru, Zr",incipient wetness impregnation,,,,,,,,,,,,,,,,,,,,,,,
d19ddeb677426cc0,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,d19ddeb677426cc0:cond001,Co/SiO2,220,24,2,2,fixed-bed reactor,60,,,,,,,,,,,,
d19ddeb677426cc0,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/γ-Al2O3,,,,,,,d19ddeb677426cc0:perf001,CO conversion,CO,20.9,%,1.0,,,,,,
d19ddeb677426cc0,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/γ-Al2O3,,,,,,,d19ddeb677426cc0:perf002,C5+ selectivity,C5+,73.09,%,1.0,,,,,,
d19ddeb677426cc0,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/5SiO2–γ-Al2O3,,,,,,,d19ddeb677426cc0:perf003,CO conversion,CO,23.96,%,1.0,,,,,,
d19ddeb677426cc0,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/5SiO2–γ-Al2O3,,,,,,,d19ddeb677426cc0:perf004,C5+ selectivity,C5+,70.32,%,1.0,,,,,,
d19ddeb677426cc0,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/10SiO2–γ-Al2O3,,,,,,,d19ddeb677426cc0:perf005,CO conversion,CO,19.3,%,1.0,,,,,,
d19ddeb677426cc0,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/10SiO2–γ-Al2O3,,,,,,,d19ddeb677426cc0:perf006,C5+ selectivity,C5+,74.53,%,1.0,,,,,,
d19ddeb677426cc0,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/15SiO2–γ-Al2O3,,,,,,,d19ddeb677426cc0:perf007,CO conversion,CO,22.3,%,1.0,,,,,,
d19ddeb677426cc0,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/15SiO2–γ-Al2O3,,,,,,,d19ddeb677426cc0:perf008,C5+ selectivity,C5+,72.35,%,1.0,,,,,,
d19ddeb677426cc0,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,metadata,first_page_doi,5,,,Figure 3 shows the XRD patterns of the calcined catalysts | Table 1. The XRD data show catalysts containing 5 and 10 wt% SiO2 have smaller particles and higher dispersions compared to the unpromoted o...
d19ddeb677426cc0,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,catalyst,reaction_conditions,3,Fig. 1,The schematic diagram of fixed-bed reactor system,"The reaction performance of sample catalysts was evaluated in a fixed-bed reactor. The operating condition for this reaction is 220 °C, 24 atm, H2/CO = 2, and GHSV = 2 L/h/gcat."
d19ddeb677426cc0,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,performance,CO conversion,6,Table 3,Catalytic tests for all catalysts are summarized in Table 3.,"The CO conversion and activity were increased from 42.6% to 96.5 mmol CO conv./gCo/h to 78.8% and 179 mmol CO conv./gCo/h, respectively, while SiO2 loading increases from 0 to 10 wt%."
d19ddeb677426cc0,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,performance,catalyst yield,8,Fig. 7,"CO conversion, yield, and activity of the catalysts",The catalyst yield is calculated by multiplying the CO conversion by selectivity.
c23dde26d09e655f,metadata,Fischer–Tropsch synthesis: effect of silica on hydrocarbon production over cobalt‑based catalysts,1.0,10.1007/s11696-018-0565-9,1.0,Chemical Papers,1.0,2019,1.0,"[{'value': 'Elham Yaghoobpour, Yahya Zamani, Saeed Zarrinpashne, Akbar Zamaniyan', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",ORIGINAL PAPER,1.0,"[{'value': 'Fischer–Tropsch synthesis', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c23dde26d09e655f,catalyst,,,,,,,,,,,,,,,c23dde26d09e655f:cat001,Co–Ru–Zr/γ-Al2O3,Co,γ-Al2O3,"Ru, Zr",incipient wetness impregnation,,,,,,,,,,,,,,,,,,,,,,,
c23dde26d09e655f,catalyst,,,,,,,,,,,,,,,c23dde26d09e655f:cat002,Co–Ru–Zr/5SiO2–γ-Al2O3,Co,γ-Al2O3,"Ru, Zr",incipient wetness impregnation,,,,,,,,,,,,,,,,,,,,,,,
c23dde26d09e655f,catalyst,,,,,,,,,,,,,,,c23dde26d09e655f:cat003,Co–Ru–Zr/10SiO2–γ-Al2O3,Co,γ-Al2O3,"Ru, Zr",incipient wetness impregnation,,,,,,,,,,,,,,,,,,,,,,,
c23dde26d09e655f,catalyst,,,,,,,,,,,,,,,c23dde26d09e655f:cat004,Co–Ru–Zr/15SiO2–γ-Al2O3,Co,γ-Al2O3,"Ru, Zr",incipient wetness impregnation,,,,,,,,,,,,,,,,,,,,,,,
c23dde26d09e655f,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,c23dde26d09e655f:cond001,Co/SiO2,220,24,2,2,fixed-bed reactor,60,,,,,,,,,,,,
c23dde26d09e655f,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/γ-Al2O3,,,,,,,c23dde26d09e655f:perf001,CO conversion,,20.9,%,1.0,,,,,,
c23dde26d09e655f,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/γ-Al2O3,,,,,,,c23dde26d09e655f:perf002,CO2 selectivity,,2.58,%,1.0,,,,,,
c23dde26d09e655f,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/γ-Al2O3,,,,,,,c23dde26d09e655f:perf003,C5+ selectivity,,73.09,%,1.0,,,,,,
c23dde26d09e655f,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/5SiO2–γ-Al2O3,,,,,,,c23dde26d09e655f:perf004,CO conversion,,23.96,%,1.0,,,,,,
c23dde26d09e655f,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/5SiO2–γ-Al2O3,,,,,,,c23dde26d09e655f:perf005,C5+ selectivity,,70.32,%,1.0,,,,,,
c23dde26d09e655f,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/10SiO2–γ-Al2O3,,,,,,,c23dde26d09e655f:perf006,CO conversion,,19.3,%,1.0,,,,,,
c23dde26d09e655f,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/10SiO2–γ-Al2O3,,,,,,,c23dde26d09e655f:perf007,C5+ selectivity,,74.53,%,1.0,,,,,,
c23dde26d09e655f,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/15SiO2–γ-Al2O3,,,,,,,c23dde26d09e655f:perf008,CO conversion,,22.3,%,1.0,,,,,,
c23dde26d09e655f,performance,,,,,,,,,,,,,,,,,,,,,,,,,Co–Ru–Zr/15SiO2–γ-Al2O3,,,,,,,c23dde26d09e655f:perf009,C5+ selectivity,,72.35,%,1.0,,,,,,
c23dde26d09e655f,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,metadata,first_page_doi,5,Figure 3,Figure 3 shows the XRD patterns of the calcined catalysts.,"The diffraction peaks at 2θ = 31.3°, 36.8°, 45.1°, 59.5°, and 65.4° attributed to Co3O4 spinel phase."
c23dde26d09e655f,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,metadata,filename_title_guess,3,Table 1,"Table 1. As can be seen in this table, SiO2 addition changed the surface area, pore volume, and pore size distribution.","SiO2 addition changed the surface area, pore volume, and pore size distribution."
817cf2e03dcb81c6,metadata,Concentrated Solar Energy for Thermochemically Producing Liquid Fuels from CO2 and H2O,1.0,10.1007/s11837-011-0008-3,1.0,JOM,1.0,2011,1.0,"[{'value': 'Peter G. Loutzenhiser, Anastasia Stamatiou, Willy Villasmil, Anton Meier, Aldo Steinfeld', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Research Article,1.0,"[{'value': 'thermochemical cycle', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817cf2e03dcb81c6,catalyst,,,,,,,,,,,,,,,817cf2e03dcb81c6:cat001,ZnO,Zn,,,,,,,,,,,,,,,,,,,,,,,,,,
817cf2e03dcb81c6,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,817cf2e03dcb81c6:cond001,ZnO,678-950,,,,packed-bed reactor,3-6,,,,,,,,,,,,
817cf2e03dcb81c6,performance,,,,,,,,,,,,,,,,,,,,,,,,,ZnO,,,,,,,817cf2e03dcb81c6:perf001,conversion,CO2,82.1,%,1.0,,,,,,
817cf2e03dcb81c6,performance,,,,,,,,,,,,,,,,,,,,,,,,,ZnO,,,,,,,817cf2e03dcb81c6:perf002,yield,syngas,,,0.5,,,,,,
817cf2e03dcb81c6,performance,,,,,,,,,,,,,,,,,,,,,,,,,ZnO,,,,,,,817cf2e03dcb81c6:perf003,productivity,gHC gcat^-1 h^-1,,,0.5,,,,,,
817cf2e03dcb81c6,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,metadata|catalyst|reaction_conditions|performance,,1,Figure 1,Schematic of the two-step cycle solar thermochemical cycle for producing syngas from CO2 and H2O via Zn/ZnO redox reactions,It has been experimentally demonstrated that synthesis gas can be produced directly from CO2 and H2O using concentrated solar energy in a two-step thermochemical cycle based on Zn/ZnO redox reactions.
817cf2e03dcb81c6,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,metadata|catalyst|reaction_conditions|performance,,2,Figure 3,"Mean solar concentration ratio, C, over the aperture","The O2 measured in the outlet gases, evidence of ZnO thermolysis, increased until reaching a maximum of 2On = 5×10–4 mol s–1."
817cf2e03dcb81c6,provenance_confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,metadata|catalyst|reaction_conditions|performance,,3,Figure 4,"Temporal inlet and outlet temperatures, and molar flow rates of CO and H2 measured at the outlet","As reactant flows were introduced into the system, CO and H2 were immediately detected in equal molar amounts, with nearly complete temporal conversions of CO2 and H2O to syngas from 3 < t < 6 min."
5cb7d1ab7cf3e2f4,metadata,Numerical study of heat and mass transfer by reverse water-gas shift reaction in catalyst-coated microchannel reactor,1.0,10.1007/s12206-020-0442-7,1.0,Journal of Mechanical Science and Technology,1.0,2020,1.0,"[{'value': 'Sangho Sohn', 'provenance': {'context_blocks': [1]}, 'confidence': 1}, {'value': 'Seok Ho Yoon', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",Original Article,1.0,"[{'value': 'Numerical study', 'provenance': {'context_blocks': [1]}, 'confidence': 1}]",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb7d1ab7cf3e2f4,catalyst,,,,,,,,,,,,,,,5cb7d1ab7cf3e2f4:cat001,Ni-catalyst,Ni,,,catalyst-coated,,,,,,,,,,,,,,,,,,,,,,,
5cb7d1ab7cf3e2f4,reaction_conditions,,,,,,,,,,,,,,,,,,,,,,,,5cb7d1ab7cf3e2f4:cond001,Ni,800 °C,,3 m/s,,catalyst-coated microchannel reactor,,,,,,,,,,,,,
5cb7d1ab7cf3e2f4,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ni/γ-Al2O3,,,,,,,5cb7d1ab7cf3e2f4:perf001,CO2 conversion,CO2,41.4,%,1.0,,,,,,
5cb7d1ab7cf3e2f4,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ni/γ-Al2O3,,,,,,,5cb7d1ab7cf3e2f4:perf002,CO2 conversion,CO2,41.4,%,1.0,,,,,,
5cb7d1ab7cf3e2f4,performance,,,,,,,,,,,,,,,,,,,,,,,,,Ni/γ-Al2O3,,,,,,,5cb7d1ab7cf3e2f4:perf003,CO2 conversion,CO2,17.1,%,1.0,,,,,,
