doi,paper_id,doi_source,doi_conflict,first_page_doi,prior_doi,title_best,prior_title,filename_title_guess,journal_best,year_best,authors_best,source_set,prior_publisher_group,prior_access_classification,prior_document_type,file_name,relative_path,page_count,file_size_mb,metadata_prior_match_score
10.1021/ie1004527,a6d67abd39a33ba9,first_page_doi,FALSE,10.1021/ie1004527,10.1021/ie1004527,Study of Radial Heat Transfer in a Tubular Fischer-Tropsch Synthesis Reactor,Study of Radial Heat Transfer in a Tubular Fischer-Tropsch Synthesis Reactor,Study of Radial Heat Transfer in a Tubular Fischer Tropsch Synthesis Reactor,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,2010,"Zhu, Xiaowei; Lu, Xiaojun; Liu, Xinying; Hildebrandt, Diane; Glasser, David",non_OA,ACS,PERMISSION_REQUIRED,Article; Proceedings Paper,Zhu_2010_Study_of_Radial_Heat_Transfer_in_a_Tubular_Fischer_Tropsch_Synthesis_Reactor_7e644d0da2.pdf,non_OA/non-OA/Zhu_2010_Study_of_Radial_Heat_Transfer_in_a_Tubular_Fischer_Tropsch_Synthesis_Reactor_7e644d0da2.pdf,7,1.113,1
10.1002/aic.12093,b17a85a45b9ccb07,first_page_doi,FALSE,10.1002/aic.12093,10.1002/aic.12093,Syngas Chemical Looping Gasification Process: Bench-Scale Studies and Reactor Simulations,Syngas Chemical Looping Gasification Process: Bench-Scale Studies and Reactor Simulations,Syngas Chemical Looping Gasification Process Bench Scale Studies and Reactor Simulations,AICHE JOURNAL,2010,"Li, Fanxing; Zeng, Liang; Velazquez-Vargas, Luis G.; Yoscovits, Zachary; Fan, Liang-Shih",non_OA,Wiley,PERMISSION_REQUIRED,Article,Li_2010_Syngas_Chemical_Looping_Gasification_Process_Bench_Scale_Studies_and_Reactor_Simulations_b1bdc8a8da.pdf,non_OA/non-OA/Li_2010_Syngas_Chemical_Looping_Gasification_Process_Bench_Scale_Studies_and_Reactor_Simulations_b1bdc8a8da.pdf,14,1.228,1
10.1021/ie102095c,5ce9ff2176f1e8cb,first_page_doi,FALSE,10.1021/ie102095c,10.1021/ie102095c,A New Way to Look at Fischer-Tropsch Synthesis Using Flushing Experiments,A New Way to Look at Fischer-Tropsch Synthesis Using Flushing Experiments,A New Way to Look at Fischer Tropsch Synthesis Using Flushing Experiments,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,2011,"Lu, Xiaojun; Zhu, Xiaowei; Hildebrandt, Diane; Liu, Xinying; Glasser, David",non_OA,ACS,PERMISSION_REQUIRED,Article,Lu_2011_A_New_Way_to_Look_at_Fischer_Tropsch_Synthesis_Using_Flushing_Experiments_98ee2a13d5.pdf,non_OA/non-OA/Lu_2011_A_New_Way_to_Look_at_Fischer_Tropsch_Synthesis_Using_Flushing_Experiments_98ee2a13d5.pdf,7,2.805,1
10.1039/c1ee01330k,ebad064953dae775,first_page_doi,FALSE,10.1039/c1ee01330k,10.1039/c1ee01330k,A fast hybrid start-up process for thermally self-sustained catalytic n-butane reforming in micro-SOFC power plants,A fast hybrid start-up process for thermally self-sustained catalytic n-butane reforming in micro-SOFC power plants,A fast hybrid start up process for thermally self sustained catalytic n butane reforming in micro SOFC power p,ENERGY & ENVIRONMENTAL SCIENCE,2011,"Santis-Alvarez, Alejandro J.; Nabavi, Majid; Hild, Nora; Poulikakos, Dimos; Stark, Wendelin J.",non_OA,RSC,PERMISSION_REQUIRED,Article,Santis_Alvarez_2011_A_fast_hybrid_start_up_process_for_thermally_self_sustained_catalytic_n_butane_reforming_in_micro_SOFC_power_p_c3e5b2d577.pdf,non_OA/non-OA/Santis_Alvarez_2011_A_fast_hybrid_start_up_process_for_thermally_self_sustained_catalytic_n_butane_reforming_in_micro_SOFC_power_p_c3e5b2d577.pdf,10,0.511,0.976
10.1007/s11172-011-0276-7,8ed835b460baf13c,xlsx_prior_doi,FALSE,,10.1007/s11172-011-0276-7,Anionic composition of precursors of the Co/Al2O3 catalysts for the Fischer-Tropsch synthesis,Anionic composition of precursors of the Co/Al2O3 catalysts for the Fischer-Tropsch synthesis,Anionic composition of precursors of the Co Al2O3 catalysts for the Fischer Tropsch synthesis,RUSSIAN CHEMICAL BULLETIN,2011,"Simentsova, I. I.; Khassin, A. A.; Filonenko, G. A.; Chermashentseva, G. K.; Bulavchenko, O. A.; Cherepanova, S. V.; Yurieva, T. M.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Simentsova_2011_Anionic_composition_of_precursors_of_the_Co_Al2O3_catalysts_for_the_Fischer_Tropsch_synthesis_bfc64e0f5e.pdf,non_OA/non-OA/Simentsova_2011_Anionic_composition_of_precursors_of_the_Co_Al2O3_catalysts_for_the_Fischer_Tropsch_synthesis_bfc64e0f5e.pdf,8,0.264,1
10.1007/s10562-011-0620-4,ef761b77b6fead27,first_page_doi,FALSE,10.1007/s10562-011-0620-4,10.1007/s10562-011-0620-4,CO Hydrogenation: Exploring Iridium as a Promoter for Supported Cobalt Catalysts by TPR-EXAFS/XANES and Reaction Testing,CO Hydrogenation: Exploring Iridium as a Promoter for Supported Cobalt Catalysts by TPR-EXAFS/XANES and Reaction Testing,CO Hydrogenation Exploring Iridium as a Promoter for Supported Cobalt Catalysts by TPR EXAFS XANES and Reactio,CATALYSIS LETTERS,2011,"Cronauer, Donald C.; Jacobs, Gary; Linganiso, Linda; Kropf, A. Jeremy; Elam, Jeffrey W.; Christensen, Steven T.; Marshall, Christopher L.; Davis, Burtron H.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Cronauer_2011_CO_Hydrogenation_Exploring_Iridium_as_a_Promoter_for_Supported_Cobalt_Catalysts_by_TPR_EXAFS_XANES_and_Reactio_48cda785c4.pdf,non_OA/non-OA/Cronauer_2011_CO_Hydrogenation_Exploring_Iridium_as_a_Promoter_for_Supported_Cobalt_Catalysts_by_TPR_EXAFS_XANES_and_Reactio_48cda785c4.pdf,9,0.767,0.963
10.1002/anie.201100735,9218d05483316da7,first_page_doi,FALSE,10.1002/anie.201100735,10.1002/anie.201100735,Carbon Chain Growth by Formyl Insertion on Rhodium and Cobalt Catalysts in Syngas Conversion,Carbon Chain Growth by Formyl Insertion on Rhodium and Cobalt Catalysts in Syngas Conversion,Carbon Chain Growth by Formyl Insertion on Rhodium and Cobalt Catalysts in Syngas Conversion,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,2011,"Zhao, Yong-Hui; Sun, Keju; Ma, Xiufang; Liu, Jinxun; Sun, Dapeng; Su, Hai-Yan; Li, Wei-Xue",non_OA,Wiley,PERMISSION_REQUIRED,Article,Zhao_2011_Carbon_Chain_Growth_by_Formyl_Insertion_on_Rhodium_and_Cobalt_Catalysts_in_Syngas_Conversion_9571969074.pdf,non_OA/non-OA/Zhao_2011_Carbon_Chain_Growth_by_Formyl_Insertion_on_Rhodium_and_Cobalt_Catalysts_in_Syngas_Conversion_9571969074.pdf,4,0.252,1
10.1007/s10562-011-0627-x,7a42cc6b628f0be8,first_page_doi,FALSE,10.1007/s10562-011-0627-x,10.1007/s10562-011-0627-x,Characterization of Silica-Supported Cobalt Catalysts Prepared by Decomposition of Nitrates Using Dielectric-Barrier Discharge Plasma,Characterization of Silica-Supported Cobalt Catalysts Prepared by Decomposition of Nitrates Using Dielectric-Barrier Discharge Plasma,Characterization of Silica Supported Cobalt Catalysts Prepared by Decomposition of Nitrates Using Dielectric B,CATALYSIS LETTERS,2011,"Huang, Chengdu; Bai, Suli; Lv, Jing; Li, Zhenhua",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Huang_2011_Characterization_of_Silica_Supported_Cobalt_Catalysts_Prepared_by_Decomposition_of_Nitrates_Using_Dielectric_B_df72d30f02.pdf,non_OA/non-OA/Huang_2011_Characterization_of_Silica_Supported_Cobalt_Catalysts_Prepared_by_Decomposition_of_Nitrates_Using_Dielectric_B_df72d30f02.pdf,8,0.569,0.928
10.1007/s10562-020-03147-6,8f3e4e8251f3b505,first_page_doi,TRUE,10.1007/s10562-020-03147-6,10.1007/s11244-011-9752-4,Co and Fe Catalysed Fischer-Tropsch Synthesis in Biofuel Production,Co and Fe Catalysed Fischer-Tropsch Synthesis in Biofuel Production,Co and Fe Catalysed Fischer Tropsch Synthesis in Biofuel Production,TOPICS IN CATALYSIS,2011,"Romar, Henrik; Lahti, Riikka; Tynjala, Pekka; Lassi, Ulla",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article; Proceedings Paper,Romar_2011_Co_and_Fe_Catalysed_Fischer_Tropsch_Synthesis_in_Biofuel_Production_de59d1e8eb.pdf,non_OA/non-OA/Romar_2011_Co_and_Fe_Catalysed_Fischer_Tropsch_Synthesis_in_Biofuel_Production_de59d1e8eb.pdf,9,2.719,1
10.1002/ceat.201000498,bc9674fc66e86b01,first_page_doi,FALSE,10.1002/ceat.201000498,10.1002/ceat.201000498,Comprehensive Polymerization Model for Fischer-Tropsch Synthesis,Comprehensive Polymerization Model for Fischer-Tropsch Synthesis,Comprehensive Polymerization Model for Fischer Tropsch Synthesis,CHEMICAL ENGINEERING & TECHNOLOGY,2011,"Fontenelle, Antonino B., Jr.; Fernandes, Fabiano A. N.",non_OA,Wiley,PERMISSION_REQUIRED,Article,Fontenelle_2011_Comprehensive_Polymerization_Model_for_Fischer_Tropsch_Synthesis_01fe5e6bfb.pdf,non_OA/non-OA/Fontenelle_2011_Comprehensive_Polymerization_Model_for_Fischer_Tropsch_Synthesis_01fe5e6bfb.pdf,9,0.284,1
